"Tabela 3170 - Pessoas de 10 anos ou mais de idade, com rendimento, Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal das pessoas de 10 anos ou mais de idade, com rendimento, por sexo, situação do domicílio e grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade, com rendimento (Pessoas)"
"Bairro";"Grupo de idade";"Ano x Sexo x Situação do domicílio"
"Bairro";"Grupo de idade";"2010"
"Bairro";"Grupo de idade";"Total";"Homens";"Mulheres"
"Bairro";"Grupo de idade";"Total";"Total";"Total"
"Campina de Icoaraci - Belém (PA)";"18 ou 19 anos";"452,09";"534,28";"322,58"
"Campina de Icoaraci - Belém (PA)";"20 a 24 anos";"630,45";"688,30";"543,01"
"Campina de Icoaraci - Belém (PA)";"25 a 29 anos";"733,09";"829,45";"601,56"
"Campina de Icoaraci - Belém (PA)";"30 a 34 anos";"808,94";"926,43";"659,51"
"Campina de Icoaraci - Belém (PA)";"35 a 39 anos";"885,25";"1023,71";"708,21"
"Campina de Icoaraci - Belém (PA)";"40 a 44 anos";"931,35";"1106,59";"727,59"
"Campina de Icoaraci - Belém (PA)";"45 a 49 anos";"995,59";"1205,30";"742,30"
"Campina de Icoaraci - Belém (PA)";"50 a 54 anos";"1104,85";"1263,74";"886,81"
"Campina de Icoaraci - Belém (PA)";"55 a 59 anos";"1180,79";"1344,11";"989,60"
"Campina de Icoaraci - Belém (PA)";"60 a 69 anos";"1112,50";"1381,61";"853,03"
"Campina de Icoaraci - Belém (PA)";"70 anos ou mais";"898,11";"1035,08";"812,73"
"Cruzeiro - Belém (PA)";"Total";"1017,66";"1152,66";"858,66"
"Cruzeiro - Belém (PA)";"10 a 14 anos";"285,41";"302,69";"267,09"
"Cruzeiro - Belém (PA)";"15 a 19 anos";"400,98";"439,38";"350,51"
"Cruzeiro - Belém (PA)";"15 a 17 anos";"323,31";"315,55";"333,56"
"Cruzeiro - Belém (PA)";"18 ou 19 anos";"444,30";"508,64";"359,93"
"Cruzeiro - Belém (PA)";"20 a 24 anos";"673,47";"740,47";"541,99"
"Cruzeiro - Belém (PA)";"25 a 29 anos";"786,49";"825,21";"734,81"
"Cruzeiro - Belém (PA)";"30 a 34 anos";"988,36";"1089,07";"851,82"
"Cruzeiro - Belém (PA)";"35 a 39 anos";"967,74";"1078,03";"842,61"
"Cruzeiro - Belém (PA)";"40 a 44 anos";"1012,92";"1156,90";"839,02"
"Cruzeiro - Belém (PA)";"45 a 49 anos";"1131,38";"1379,70";"827,20"
"Cruzeiro - Belém (PA)";"50 a 54 anos";"1491,59";"1785,22";"1141,23"
"Cruzeiro - Belém (PA)";"55 a 59 anos";"1379,79";"1528,42";"1232,80"
"Cruzeiro - Belém (PA)";"60 a 69 anos";"1237,96";"1542,96";"951,68"
"Cruzeiro - Belém (PA)";"70 anos ou mais";"1114,96";"1397,66";"935,48"
"Maracacuera - Belém (PA)";"Total";"649,55";"748,26";"506,44"
"Maracacuera - Belém (PA)";"10 a 14 anos";"205,94";"213,04";"197,74"
"Maracacuera - Belém (PA)";"15 a 19 anos";"353,57";"398,05";"251,41"
"Maracacuera - Belém (PA)";"15 a 17 anos";"250,62";"275,07";"198,05"
"Maracacuera - Belém (PA)";"18 ou 19 anos";"428,11";"484,03";"293,25"
"Maracacuera - Belém (PA)";"20 a 24 anos";"533,04";"579,98";"444,47"
"Maracacuera - Belém (PA)";"25 a 29 anos";"602,93";"687,64";"478,01"
"Maracacuera - Belém (PA)";"30 a 34 anos";"637,91";"752,53";"486,92"
"Maracacuera - Belém (PA)";"35 a 39 anos";"695,47";"831,53";"496,11"
"Maracacuera - Belém (PA)";"40 a 44 anos";"707,44";"843,92";"530,42"
"Maracacuera - Belém (PA)";"45 a 49 anos";"805,33";"962,27";"601,86"
"Maracacuera - Belém (PA)";"50 a 54 anos";"763,66";"880,43";"585,45"
"Maracacuera - Belém (PA)";"55 a 59 anos";"849,99";"1017,65";"584,23"
"Maracacuera - Belém (PA)";"60 a 69 anos";"688,12";"752,38";"602,94"
"Maracacuera - Belém (PA)";"70 anos ou mais";"650,13";"693,48";"613,15"
"Paracuri - Belém (PA)";"Total";"617,88";"724,87";"476,93"
"Paracuri - Belém (PA)";"10 a 14 anos";"161,26";"222,94";"105,03"
"Paracuri - Belém (PA)";"15 a 19 anos";"362,97";"424,36";"277,19"
"Paracuri - Belém (PA)";"15 a 17 anos";"243,31";"320,81";"158,97"
"Paracuri - Belém (PA)";"18 ou 19 anos";"444,66";"483,31";"380,26"
"Paracuri - Belém (PA)";"20 a 24 anos";"521,47";"582,12";"399,33"
"Paracuri - Belém (PA)";"25 a 29 anos";"565,75";"627,60";"482,34"
"Paracuri - Belém (PA)";"30 a 34 anos";"563,85";"656,66";"451,37"
"Paracuri - Belém (PA)";"35 a 39 anos";"649,04";"782,22";"489,92"
"Paracuri - Belém (PA)";"40 a 44 anos";"795,46";"985,91";"557,39"
"Paracuri - Belém (PA)";"45 a 49 anos";"753,52";"925,51";"515,01"
"Paracuri - Belém (PA)";"50 a 54 anos";"738,39";"881,01";"512,57"
"Paracuri - Belém (PA)";"55 a 59 anos";"649,31";"783,40";"479,93"
"Paracuri - Belém (PA)";"60 a 69 anos";"629,56";"721,51";"533,48"
"Paracuri - Belém (PA)";"70 anos ou mais";"587,82";"568,38";"605,68"
"Parque Guajará - Belém (PA)";"Total";"777,73";"865,69";"667,94"
"Parque Guajará - Belém (PA)";"10 a 14 anos";"153,71";"158,30";"148,01"
"Parque Guajará - Belém (PA)";"15 a 19 anos";"351,86";"397,87";"279,69"
"Parque Guajará - Belém (PA)";"15 a 17 anos";"268,75";"287,89";"237,97"
"Parque Guajará - Belém (PA)";"18 ou 19 anos";"413,54";"480,84";"309,85"
"Parque Guajará - Belém (PA)";"20 a 24 anos";"538,32";"591,69";"455,47"
"Parque Guajará - Belém (PA)";"25 a 29 anos";"637,25";"718,54";"526,96"
"Parque Guajará - Belém (PA)";"30 a 34 anos";"767,44";"863,99";"645,73"
"Parque Guajará - Belém (PA)";"35 a 39 anos";"859,34";"946,98";"759,61"
"Parque Guajará - Belém (PA)";"40 a 44 anos";"911,00";"1009,38";"786,96"
"Parque Guajará - Belém (PA)";"45 a 49 anos";"972,64";"1145,72";"757,49"
"Parque Guajará - Belém (PA)";"50 a 54 anos";"977,27";"1070,93";"860,46"
"Parque Guajará - Belém (PA)";"55 a 59 anos";"1056,43";"1217,24";"884,62"
"Parque Guajará - Belém (PA)";"60 a 69 anos";"843,19";"938,03";"743,06"
"Parque Guajará - Belém (PA)";"70 anos ou mais";"813,58";"963,57";"701,48"
"Ponta Grossa - Belém (PA)";"Total";"1078,22";"1240,44";"889,82"
"Ponta Grossa - Belém (PA)";"10 a 14 anos";"262,93";"363,93";"161,93"
"Ponta Grossa - Belém (PA)";"15 a 19 anos";"399,53";"444,68";"328,40"
"Ponta Grossa - Belém (PA)";"15 a 17 anos";"334,28";"376,37";"259,81"
"Ponta Grossa - Belém (PA)";"18 ou 19 anos";"440,03";"490,22";"366,34"
"Ponta Grossa - Belém (PA)";"20 a 24 anos";"676,44";"780,35";"531,52"
"Ponta Grossa - Belém (PA)";"25 a 29 anos";"899,68";"1024,72";"742,78"
"Ponta Grossa - Belém (PA)";"30 a 34 anos";"982,19";"1052,47";"897,43"
"Ponta Grossa - Belém (PA)";"35 a 39 anos";"1098,24";"1264,18";"884,04"
"Ponta Grossa - Belém (PA)";"40 a 44 anos";"1135,65";"1305,71";"919,36"
"Ponta Grossa - Belém (PA)";"45 a 49 anos";"1380,02";"1629,34";"1046,70"
"Ponta Grossa - Belém (PA)";"50 a 54 anos";"1299,48";"1530,55";"1070,90"
"Ponta Grossa - Belém (PA)";"55 a 59 anos";"1332,59";"1525,29";"1094,48"
"Ponta Grossa - Belém (PA)";"60 a 69 anos";"1359,20";"1618,29";"1099,18"
"Ponta Grossa - Belém (PA)";"70 anos ou mais";"1100,82";"1430,80";"912,86"
"Tenoné - Belém (PA)";"Total";"890,48";"1000,40";"753,08"
"Tenoné - Belém (PA)";"10 a 14 anos";"135,22";"137,94";"132,47"
"Tenoné - Belém (PA)";"15 a 19 anos";"349,83";"370,85";"317,83"
"Tenoné - Belém (PA)";"15 a 17 anos";"255,84";"284,92";"217,90"
"Tenoné - Belém (PA)";"18 ou 19 anos";"432,53";"438,13";"422,75"
"Tenoné - Belém (PA)";"20 a 24 anos";"603,29";"662,00";"509,74"
"Tenoné - Belém (PA)";"25 a 29 anos";"748,30";"814,73";"663,61"
"Tenoné - Belém (PA)";"30 a 34 anos";"798,52";"901,95";"677,87"
"Tenoné - Belém (PA)";"35 a 39 anos";"978,05";"1096,47";"823,07"
"Tenoné - Belém (PA)";"40 a 44 anos";"1056,92";"1177,13";"920,29"
"Tenoné - Belém (PA)";"45 a 49 anos";"1103,95";"1214,39";"972,51"
"Tenoné - Belém (PA)";"50 a 54 anos";"1148,43";"1351,42";"879,98"
"Tenoné - Belém (PA)";"55 a 59 anos";"1417,32";"1712,13";"995,22"
"Tenoné - Belém (PA)";"60 a 69 anos";"1054,71";"1257,10";"840,10"
"Tenoné - Belém (PA)";"70 anos ou mais";"833,84";"978,68";"719,76"
"São João do Outeiro - Belém (PA)";"Total";"785,01";"923,38";"601,55"
"São João do Outeiro - Belém (PA)";"10 a 14 anos";"150,75";"181,17";"119,75"
"São João do Outeiro - Belém (PA)";"15 a 19 anos";"334,12";"378,23";"270,45"
"São João do Outeiro - Belém (PA)";"15 a 17 anos";"237,42";"261,47";"205,53"
"São João do Outeiro - Belém (PA)";"18 ou 19 anos";"418,20";"473,30";"332,49"
"São João do Outeiro - Belém (PA)";"20 a 24 anos";"544,42";"599,90";"444,13"
"São João do Outeiro - Belém (PA)";"25 a 29 anos";"634,76";"755,72";"481,11"
"São João do Outeiro - Belém (PA)";"30 a 34 anos";"666,08";"790,90";"527,55"
"São João do Outeiro - Belém (PA)";"35 a 39 anos";"780,79";"924,97";"615,45"
"São João do Outeiro - Belém (PA)";"40 a 44 anos";"862,11";"1019,27";"642,09"
"São João do Outeiro - Belém (PA)";"45 a 49 anos";"896,41";"1044,92";"670,97"
"São João do Outeiro - Belém (PA)";"50 a 54 anos";"1026,52";"1158,05";"814,29"
"São João do Outeiro - Belém (PA)";"55 a 59 anos";"1029,52";"1295,44";"675,58"
"São João do Outeiro - Belém (PA)";"60 a 69 anos";"1049,93";"1240,79";"805,18"
"São João do Outeiro - Belém (PA)";"70 anos ou mais";"982,04";"1152,55";"785,21"
"Itaiteua - Belém (PA)";"Total";"676,80";"793,74";"532,00"
"Itaiteua - Belém (PA)";"10 a 14 anos";"79,06";"95,03";"59,08"
"Itaiteua - Belém (PA)";"15 a 19 anos";"326,74";"420,83";"165,43"
"Itaiteua - Belém (PA)";"15 a 17 anos";"161,67";"130,00";"195,77"
"Itaiteua - Belém (PA)";"18 ou 19 anos";"475,30";"605,91";"116,13"
"Itaiteua - Belém (PA)";"20 a 24 anos";"479,88";"594,80";"338,44"
"Itaiteua - Belém (PA)";"25 a 29 anos";"501,96";"595,65";"405,44"
"Itaiteua - Belém (PA)";"30 a 34 anos";"632,59";"662,42";"589,51"
"Itaiteua - Belém (PA)";"35 a 39 anos";"771,48";"989,27";"487,02"
"Itaiteua - Belém (PA)";"40 a 44 anos";"946,89";"1040,87";"830,55"
"Itaiteua - Belém (PA)";"45 a 49 anos";"907,38";"1077,10";"671,67"
"Itaiteua - Belém (PA)";"50 a 54 anos";"895,69";"982,25";"787,50"
"Itaiteua - Belém (PA)";"55 a 59 anos";"925,65";"1312,95";"470,00"
"Itaiteua - Belém (PA)";"60 a 69 anos";"954,42";"1128,66";"798,05"
"Itaiteua - Belém (PA)";"70 anos ou mais";"710,26";"792,03";"609,62"
"Brasília - Belém (PA)";"Total";"642,36";"703,77";"549,57"
"Brasília - Belém (PA)";"10 a 14 anos";"274,43";"303,93";"215,43"
"Brasília - Belém (PA)";"15 a 19 anos";"420,28";"514,91";"258,85"
"Brasília - Belém (PA)";"15 a 17 anos";"310,74";"393,70";"151,75"
"Brasília - Belém (PA)";"18 ou 19 anos";"487,54";"594,57";"317,27"
"Brasília - Belém (PA)";"20 a 24 anos";"530,37";"561,64";"468,62"
"Brasília - Belém (PA)";"25 a 29 anos";"566,77";"634,64";"448,00"
"Brasília - Belém (PA)";"30 a 34 anos";"592,97";"662,33";"491,73"
"Brasília - Belém (PA)";"35 a 39 anos";"702,27";"752,48";"620,75"
"Brasília - Belém (PA)";"40 a 44 anos";"676,92";"735,64";"575,75"
"Brasília - Belém (PA)";"45 a 49 anos";"760,98";"804,61";"697,21"
"Brasília - Belém (PA)";"50 a 54 anos";"714,77";"774,05";"609,15"
"Brasília - Belém (PA)";"55 a 59 anos";"857,10";"1048,87";"595,25"
"Brasília - Belém (PA)";"60 a 69 anos";"698,63";"791,92";"621,39"
"Brasília - Belém (PA)";"70 anos ou mais";"635,56";"662,54";"609,33"
"Água Boa - Belém (PA)";"Total";"763,51";"884,46";"616,29"
"Água Boa - Belém (PA)";"10 a 14 anos";"161,23";"172,86";"151,86"
"Água Boa - Belém (PA)";"15 a 19 anos";"297,98";"371,31";"213,76"
"Água Boa - Belém (PA)";"15 a 17 anos";"256,29";"312,79";"201,23"
"Água Boa - Belém (PA)";"18 ou 19 anos";"337,13";"418,62";"227,71"
"Água Boa - Belém (PA)";"20 a 24 anos";"510,32";"602,15";"358,86"
"Água Boa - Belém (PA)";"25 a 29 anos";"562,39";"666,70";"431,12"
"Água Boa - Belém (PA)";"30 a 34 anos";"655,49";"788,68";"503,69"
"Água Boa - Belém (PA)";"35 a 39 anos";"734,04";"836,08";"635,32"
"Água Boa - Belém (PA)";"40 a 44 anos";"878,54";"1019,04";"715,21"
"Água Boa - Belém (PA)";"45 a 49 anos";"992,99";"1141,47";"785,52"
"Água Boa - Belém (PA)";"50 a 54 anos";"1017,81";"1269,28";"661,92"
"Água Boa - Belém (PA)";"55 a 59 anos";"971,10";"1109,08";"781,20"
"Água Boa - Belém (PA)";"60 a 69 anos";"990,38";"1040,84";"931,46"
"Água Boa - Belém (PA)";"70 anos ou mais";"1012,96";"1110,40";"914,60"
"Aeroporto - Belém (PA)";"Total";"743,83";"867,88";"604,56"
"Aeroporto - Belém (PA)";"10 a 14 anos";"93,67";"108,40";"20,00"
"Aeroporto - Belém (PA)";"15 a 19 anos";"325,35";"378,70";"272,00"
"Aeroporto - Belém (PA)";"15 a 17 anos";"230,77";"238,33";"224,29"
"Aeroporto - Belém (PA)";"18 ou 19 anos";"501,00";"589,25";"383,33"
"Aeroporto - Belém (PA)";"20 a 24 anos";"493,16";"556,67";"366,13"
"Aeroporto - Belém (PA)";"25 a 29 anos";"616,89";"690,69";"537,63"
"Aeroporto - Belém (PA)";"30 a 34 anos";"528,62";"532,10";"524,95"
"Aeroporto - Belém (PA)";"35 a 39 anos";"907,87";"1073,61";"686,89"
"Aeroporto - Belém (PA)";"40 a 44 anos";"949,89";"961,52";"936,66"
"Aeroporto - Belém (PA)";"45 a 49 anos";"818,96";"988,76";"604,87"
"Aeroporto - Belém (PA)";"50 a 54 anos";"665,42";"675,79";"657,21"
"Aeroporto - Belém (PA)";"55 a 59 anos";"1162,74";"1704,00";"621,47"
"Aeroporto - Belém (PA)";"60 a 69 anos";"939,02";"1255,16";"632,75"
"Aeroporto - Belém (PA)";"70 anos ou mais";"645,69";"789,33";"520,00"
"Arirambá - Belém (PA)";"Total";"774,63";"898,29";"591,67"
"Arirambá - Belém (PA)";"10 a 14 anos";"170,94";"203,00";"142,44"
"Arirambá - Belém (PA)";"15 a 19 anos";"272,78";"317,45";"242,06"
"Arirambá - Belém (PA)";"15 a 17 anos";"252,29";"298,20";"137,50"
"Arirambá - Belém (PA)";"18 ou 19 anos";"294,85";"510,00";"276,92"
"Arirambá - Belém (PA)";"20 a 24 anos";"546,76";"602,08";"444,62"
"Arirambá - Belém (PA)";"25 a 29 anos";"657,41";"762,50";"476,21"
"Arirambá - Belém (PA)";"30 a 34 anos";"789,00";"843,38";"694,43"
"Arirambá - Belém (PA)";"35 a 39 anos";"813,92";"947,63";"663,90"
"Arirambá - Belém (PA)";"40 a 44 anos";"649,62";"690,83";"577,50"
"Arirambá - Belém (PA)";"45 a 49 anos";"1302,85";"1680,94";"752,91"
"Arirambá - Belém (PA)";"50 a 54 anos";"910,92";"856,36";"1000,95"
"Arirambá - Belém (PA)";"55 a 59 anos";"885,95";"1064,00";"624,12"
"Arirambá - Belém (PA)";"60 a 69 anos";"946,34";"1172,05";"517,50"
"Arirambá - Belém (PA)";"70 anos ou mais";"591,37";"650,47";"517,50"
"Carananduba - Belém (PA)";"Total";"689,66";"783,34";"577,21"
"Carananduba - Belém (PA)";"10 a 14 anos";"141,35";"143,83";"137,63"
"Carananduba - Belém (PA)";"15 a 19 anos";"292,40";"355,27";"205,07"
"Carananduba - Belém (PA)";"15 a 17 anos";"242,85";"294,93";"192,50"
"Carananduba - Belém (PA)";"18 ou 19 anos";"334,16";"393,30";"220,79"
"Carananduba - Belém (PA)";"20 a 24 anos";"490,79";"577,50";"356,70"
"Carananduba - Belém (PA)";"25 a 29 anos";"564,46";"646,56";"462,78"
"Carananduba - Belém (PA)";"30 a 34 anos";"634,48";"763,34";"508,03"
"Carananduba - Belém (PA)";"35 a 39 anos";"729,47";"800,15";"646,67"
"Carananduba - Belém (PA)";"40 a 44 anos";"936,45";"1014,65";"830,33"
"Carananduba - Belém (PA)";"45 a 49 anos";"768,43";"871,71";"656,17"
"Carananduba - Belém (PA)";"50 a 54 anos";"925,92";"1184,05";"629,82"
"Carananduba - Belém (PA)";"55 a 59 anos";"775,33";"846,20";"683,06"
"Carananduba - Belém (PA)";"60 a 69 anos";"882,78";"957,20";"798,38"
"Carananduba - Belém (PA)";"70 anos ou mais";"729,14";"853,78";"600,25"
"Caruara - Belém (PA)";"Total";"640,03";"674,67";"593,03"
"Caruara - Belém (PA)";"10 a 14 anos";"183,43";"183,80";"182,50"
"Caruara - Belém (PA)";"15 a 19 anos";"327,04";"401,25";"178,63"
"Caruara - Belém (PA)";"15 a 17 anos";"177,18";"230,00";"113,80"
"Caruara - Belém (PA)";"18 ou 19 anos";"453,85";"504,00";"286,67"
"Caruara - Belém (PA)";"20 a 24 anos";"484,97";"635,28";"291,71"
"Caruara - Belém (PA)";"25 a 29 anos";"537,24";"640,32";"448,47"
"Caruara - Belém (PA)";"30 a 34 anos";"921,57";"803,18";"1355,67"
"Caruara - Belém (PA)";"35 a 39 anos";"623,12";"692,14";"535,27"
"Caruara - Belém (PA)";"40 a 44 anos";"766,00";"1111,54";"445,14"
"Caruara - Belém (PA)";"45 a 49 anos";"868,29";"727,10";"1025,17"
"Caruara - Belém (PA)";"50 a 54 anos";"587,58";"552,00";"627,11"
"Caruara - Belém (PA)";"55 a 59 anos";"505,50";"493,57";"533,33"
"Caruara - Belém (PA)";"60 a 69 anos";"950,00";"818,00";"1214,00"
"Caruara - Belém (PA)";"70 anos ou mais";"713,57";"947,14";"480,00"
"Farol - Belém (PA)";"Total";"932,94";"1054,13";"784,68"
"Farol - Belém (PA)";"10 a 14 anos";"471,67";"557,50";"300,00"
"Farol - Belém (PA)";"15 a 19 anos";"395,83";"425,71";"354,00"
"Farol - Belém (PA)";"15 a 17 anos";"396,67";"423,33";"370,00"
"Farol - Belém (PA)";"18 ou 19 anos";"395,00";"427,50";"330,00"
"Farol - Belém (PA)";"20 a 24 anos";"705,06";"882,78";"476,57"
"Farol - Belém (PA)";"25 a 29 anos";"671,84";"717,24";"606,00"
"Farol - Belém (PA)";"30 a 34 anos";"618,30";"728,26";"512,92"
"Farol - Belém (PA)";"35 a 39 anos";"1070,45";"1240,38";"906,81"
"Farol - Belém (PA)";"40 a 44 anos";"728,08";"773,29";"658,00"
"Farol - Belém (PA)";"45 a 49 anos";"1429,83";"1598,45";"1164,86"
"Farol - Belém (PA)";"50 a 54 anos";"869,44";"870,00";"869,00"
"Farol - Belém (PA)";"55 a 59 anos";"733,32";"748,54";"711,33"
"Farol - Belém (PA)";"60 a 69 anos";"1405,17";"1738,10";"1146,22"
"Farol - Belém (PA)";"70 anos ou mais";"1210,80";"1400,71";"878,44"
"Mangueiras - Belém (PA)";"Total";"768,62";"926,36";"583,91"
"Mangueiras - Belém (PA)";"10 a 14 anos";"196,80";"174,00";"225,82"
"Mangueiras - Belém (PA)";"15 a 19 anos";"332,37";"388,50";"242,56"
"Mangueiras - Belém (PA)";"15 a 17 anos";"299,70";"331,50";"250,77"
"Mangueiras - Belém (PA)";"18 ou 19 anos";"366,06";"445,50";"233,67"
"Mangueiras - Belém (PA)";"20 a 24 anos";"419,51";"503,19";"314,08"
"Mangueiras - Belém (PA)";"25 a 29 anos";"622,58";"767,95";"439,76"
"Mangueiras - Belém (PA)";"30 a 34 anos";"606,07";"693,70";"494,30"
"Mangueiras - Belém (PA)";"35 a 39 anos";"748,85";"826,80";"676,84"
"Mangueiras - Belém (PA)";"40 a 44 anos";"727,42";"816,74";"621,16"
"Mangueiras - Belém (PA)";"45 a 49 anos";"1043,00";"1417,50";"630,29"
"Mangueiras - Belém (PA)";"50 a 54 anos";"1074,23";"1396,76";"637,26"
"Mangueiras - Belém (PA)";"55 a 59 anos";"1501,07";"1895,36";"970,83"
"Mangueiras - Belém (PA)";"60 a 69 anos";"923,34";"967,61";"862,82"
"Mangueiras - Belém (PA)";"70 anos ou mais";"972,60";"1451,32";"622,11"
"Maracajá - Belém (PA)";"Total";"779,51";"857,51";"693,96"
"Maracajá - Belém (PA)";"10 a 14 anos";"238,50";"305,33";"209,86"
"Maracajá - Belém (PA)";"15 a 19 anos";"322,22";"332,88";"310,05"
"Maracajá - Belém (PA)";"15 a 17 anos";"331,48";"304,54";"375,25"
"Maracajá - Belém (PA)";"18 ou 19 anos";"314,13";"366,36";"269,92"
"Maracajá - Belém (PA)";"20 a 24 anos";"471,36";"540,76";"381,26"
"Maracajá - Belém (PA)";"25 a 29 anos";"639,72";"745,68";"492,40"
"Maracajá - Belém (PA)";"30 a 34 anos";"849,23";"775,20";"942,24"
"Maracajá - Belém (PA)";"35 a 39 anos";"823,27";"919,73";"731,63"
"Maracajá - Belém (PA)";"40 a 44 anos";"1000,29";"1158,85";"790,84"
"Maracajá - Belém (PA)";"45 a 49 anos";"884,79";"977,71";"777,58"
"Maracajá - Belém (PA)";"50 a 54 anos";"859,01";"916,88";"793,42"
"Maracajá - Belém (PA)";"55 a 59 anos";"826,52";"916,25";"751,75"
"Maracajá - Belém (PA)";"60 a 69 anos";"880,37";"1003,80";"777,51"
"Maracajá - Belém (PA)";"70 anos ou mais";"679,23";"760,16";"614,71"
"Natal do Murubira - Belém (PA)";"Total";"698,11";"786,64";"605,78"
"Natal do Murubira - Belém (PA)";"10 a 14 anos";"112,69";"142,50";"87,14"
"Natal do Murubira - Belém (PA)";"15 a 19 anos";"346,67";"248,75";"458,57"
"Natal do Murubira - Belém (PA)";"15 a 17 anos";"312,00";"50,00";"377,50"
"Natal do Murubira - Belém (PA)";"18 ou 19 anos";"364,00";"277,14";"566,67"
"Natal do Murubira - Belém (PA)";"20 a 24 anos";"497,45";"584,58";"392,90"
"Natal do Murubira - Belém (PA)";"25 a 29 anos";"417,57";"420,69";"413,45"
"Natal do Murubira - Belém (PA)";"30 a 34 anos";"666,19";"611,67";"717,84"
"Natal do Murubira - Belém (PA)";"35 a 39 anos";"639,33";"832,33";"432,54"
"Natal do Murubira - Belém (PA)";"40 a 44 anos";"815,43";"928,85";"668,00"
"Natal do Murubira - Belém (PA)";"45 a 49 anos";"680,45";"877,65";"441,00"
"Natal do Murubira - Belém (PA)";"50 a 54 anos";"875,65";"856,00";"890,77"
"Natal do Murubira - Belém (PA)";"55 a 59 anos";"779,09";"803,64";"754,55"
"Natal do Murubira - Belém (PA)";"60 a 69 anos";"1112,04";"1267,08";"963,20"
"Natal do Murubira - Belém (PA)";"70 anos ou mais";"938,38";"1271,25";"716,46"
"Porto Arthur - Belém (PA)";"Total";"803,52";"803,09";"804,26"
"Porto Arthur - Belém (PA)";"10 a 14 anos";"60,00";"60,00";"-"
"Porto Arthur - Belém (PA)";"15 a 19 anos";"456,67";"456,67";"-"
"Porto Arthur - Belém (PA)";"15 a 17 anos";"350,00";"350,00";"-"
"Porto Arthur - Belém (PA)";"18 ou 19 anos";"510,00";"510,00";"-"
"Porto Arthur - Belém (PA)";"20 a 24 anos";"416,67";"525,00";"200,00"
"Porto Arthur - Belém (PA)";"25 a 29 anos";"546,32";"602,73";"468,75"
"Porto Arthur - Belém (PA)";"30 a 34 anos";"616,00";"620,00";"605,00"
"Porto Arthur - Belém (PA)";"35 a 39 anos";"529,44";"577,00";"470,00"
"Porto Arthur - Belém (PA)";"40 a 44 anos";"606,18";"632,08";"544,00"
"Porto Arthur - Belém (PA)";"45 a 49 anos";"884,00";"662,00";"1106,00"
"Porto Arthur - Belém (PA)";"50 a 54 anos";"785,18";"873,86";"630,00"
"Porto Arthur - Belém (PA)";"55 a 59 anos";"1218,00";"994,29";"1740,00"
"Porto Arthur - Belém (PA)";"60 a 69 anos";"1293,53";"1210,00";"1387,50"
"Porto Arthur - Belém (PA)";"70 anos ou mais";"1308,89";"1904,00";"565,00"
"São Francisco - Belém (PA)";"Total";"865,14";"953,69";"754,20"
"São Francisco - Belém (PA)";"10 a 14 anos";"136,00";"148,00";"112,00"
"São Francisco - Belém (PA)";"15 a 19 anos";"528,57";"776,58";"266,78"
"São Francisco - Belém (PA)";"15 a 17 anos";"254,92";"233,33";"261,40"
"São Francisco - Belém (PA)";"18 ou 19 anos";"676,79";"878,44";"273,50"
"São Francisco - Belém (PA)";"20 a 24 anos";"625,56";"694,68";"500,62"
"São Francisco - Belém (PA)";"25 a 29 anos";"685,85";"674,75";"699,50"
"São Francisco - Belém (PA)";"30 a 34 anos";"675,19";"760,18";"598,42"
"São Francisco - Belém (PA)";"35 a 39 anos";"888,41";"950,82";"795,56"
"São Francisco - Belém (PA)";"40 a 44 anos";"873,28";"816,30";"1011,21"
"São Francisco - Belém (PA)";"45 a 49 anos";"1005,79";"1287,31";"707,21"
"São Francisco - Belém (PA)";"50 a 54 anos";"1287,87";"1464,76";"1069,35"
"São Francisco - Belém (PA)";"55 a 59 anos";"1136,43";"1220,52";"1017,95"
"São Francisco - Belém (PA)";"60 a 69 anos";"1127,90";"1294,38";"946,74"
"São Francisco - Belém (PA)";"70 anos ou mais";"837,45";"903,10";"779,76"
"Sucurijuquara - Belém (PA)";"Total";"561,40";"629,60";"469,92"
"Sucurijuquara - Belém (PA)";"10 a 14 anos";"101,00";"101,00";"-"
"Sucurijuquara - Belém (PA)";"15 a 19 anos";"372,30";"369,07";"382,00"
"Sucurijuquara - Belém (PA)";"15 a 17 anos";"335,00";"335,00";"-"
"Sucurijuquara - Belém (PA)";"18 ou 19 anos";"381,63";"381,45";"382,00"
"Sucurijuquara - Belém (PA)";"20 a 24 anos";"485,24";"542,58";"358,29"
"Sucurijuquara - Belém (PA)";"25 a 29 anos";"538,49";"637,74";"398,64"
"Sucurijuquara - Belém (PA)";"30 a 34 anos";"513,52";"592,88";"419,05"
