"Tabela 3170 - Pessoas de 10 anos ou mais de idade, com rendimento, Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal das pessoas de 10 anos ou mais de idade, com rendimento, por sexo, situação do domicílio e grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade, com rendimento - percentual do total geral"
"Bairro";"Grupo de idade";"Ano x Sexo x Situação do domicílio"
"Bairro";"Grupo de idade";"2010"
"Bairro";"Grupo de idade";"Total";"Homens";"Mulheres"
"Bairro";"Grupo de idade";"Total";"Total";"Total"
"Cruzeiro - Belém (PA)";"35 a 39 anos";"11,70";"6,22";"5,48"
"Cruzeiro - Belém (PA)";"40 a 44 anos";"10,32";"5,65";"4,68"
"Cruzeiro - Belém (PA)";"45 a 49 anos";"9,28";"5,11";"4,17"
"Cruzeiro - Belém (PA)";"50 a 54 anos";"7,61";"4,14";"3,47"
"Cruzeiro - Belém (PA)";"55 a 59 anos";"6,03";"3,00";"3,03"
"Cruzeiro - Belém (PA)";"60 a 69 anos";"9,00";"4,36";"4,64"
"Cruzeiro - Belém (PA)";"70 anos ou mais";"8,33";"3,23";"5,09"
"Maracacuera - Belém (PA)";"Total";"100,00";"59,18";"40,82"
"Maracacuera - Belém (PA)";"10 a 14 anos";"1,37";"0,74";"0,64"
"Maracacuera - Belém (PA)";"15 a 19 anos";"4,91";"3,42";"1,49"
"Maracacuera - Belém (PA)";"15 a 17 anos";"2,06";"1,41";"0,65"
"Maracacuera - Belém (PA)";"18 ou 19 anos";"2,85";"2,01";"0,83"
"Maracacuera - Belém (PA)";"20 a 24 anos";"12,09";"7,90";"4,19"
"Maracacuera - Belém (PA)";"25 a 29 anos";"14,50";"8,64";"5,86"
"Maracacuera - Belém (PA)";"30 a 34 anos";"15,05";"8,56";"6,50"
"Maracacuera - Belém (PA)";"35 a 39 anos";"13,35";"7,94";"5,42"
"Maracacuera - Belém (PA)";"40 a 44 anos";"11,76";"6,64";"5,12"
"Maracacuera - Belém (PA)";"45 a 49 anos";"8,49";"4,79";"3,70"
"Maracacuera - Belém (PA)";"50 a 54 anos";"6,28";"3,80";"2,49"
"Maracacuera - Belém (PA)";"55 a 59 anos";"3,98";"2,44";"1,54"
"Maracacuera - Belém (PA)";"60 a 69 anos";"4,91";"2,80";"2,11"
"Maracacuera - Belém (PA)";"70 anos ou mais";"3,30";"1,52";"1,78"
"Paracuri - Belém (PA)";"Total";"100,00";"56,85";"43,15"
"Paracuri - Belém (PA)";"10 a 14 anos";"1,68";"0,80";"0,88"
"Paracuri - Belém (PA)";"15 a 19 anos";"4,52";"2,64";"1,89"
"Paracuri - Belém (PA)";"15 a 17 anos";"1,83";"0,96";"0,88"
"Paracuri - Belém (PA)";"18 ou 19 anos";"2,69";"1,68";"1,01"
"Paracuri - Belém (PA)";"20 a 24 anos";"11,21";"7,49";"3,72"
"Paracuri - Belém (PA)";"25 a 29 anos";"13,41";"7,70";"5,71"
"Paracuri - Belém (PA)";"30 a 34 anos";"15,37";"8,42";"6,95"
"Paracuri - Belém (PA)";"35 a 39 anos";"13,10";"7,13";"5,97"
"Paracuri - Belém (PA)";"40 a 44 anos";"11,86";"6,59";"5,27"
"Paracuri - Belém (PA)";"45 a 49 anos";"8,45";"4,91";"3,54"
"Paracuri - Belém (PA)";"50 a 54 anos";"6,41";"3,93";"2,48"
"Paracuri - Belém (PA)";"55 a 59 anos";"4,44";"2,48";"1,96"
"Paracuri - Belém (PA)";"60 a 69 anos";"5,87";"3,00";"2,87"
"Paracuri - Belém (PA)";"70 anos ou mais";"3,67";"1,76";"1,91"
"Parque Guajará - Belém (PA)";"Total";"100,00";"55,52";"44,48"
"Parque Guajará - Belém (PA)";"10 a 14 anos";"1,54";"0,86";"0,69"
"Parque Guajará - Belém (PA)";"15 a 19 anos";"4,38";"2,68";"1,71"
"Parque Guajará - Belém (PA)";"15 a 17 anos";"1,87";"1,15";"0,72"
"Parque Guajará - Belém (PA)";"18 ou 19 anos";"2,51";"1,52";"0,99"
"Parque Guajará - Belém (PA)";"20 a 24 anos";"10,63";"6,47";"4,17"
"Parque Guajará - Belém (PA)";"25 a 29 anos";"13,25";"7,63";"5,62"
"Parque Guajará - Belém (PA)";"30 a 34 anos";"15,78";"8,80";"6,98"
"Parque Guajará - Belém (PA)";"35 a 39 anos";"14,81";"7,88";"6,93"
"Parque Guajará - Belém (PA)";"40 a 44 anos";"12,05";"6,72";"5,33"
"Parque Guajará - Belém (PA)";"45 a 49 anos";"8,58";"4,75";"3,83"
"Parque Guajará - Belém (PA)";"50 a 54 anos";"6,45";"3,58";"2,87"
"Parque Guajará - Belém (PA)";"55 a 59 anos";"4,25";"2,19";"2,05"
"Parque Guajará - Belém (PA)";"60 a 69 anos";"4,94";"2,53";"2,40"
"Parque Guajará - Belém (PA)";"70 anos ou mais";"3,33";"1,42";"1,91"
"Ponta Grossa - Belém (PA)";"Total";"100,00";"53,73";"46,27"
"Ponta Grossa - Belém (PA)";"10 a 14 anos";"0,84";"0,42";"0,42"
"Ponta Grossa - Belém (PA)";"15 a 19 anos";"2,81";"1,72";"1,09"
"Ponta Grossa - Belém (PA)";"15 a 17 anos";"1,08";"0,69";"0,39"
"Ponta Grossa - Belém (PA)";"18 ou 19 anos";"1,73";"1,03";"0,70"
"Ponta Grossa - Belém (PA)";"20 a 24 anos";"9,34";"5,44";"3,90"
"Ponta Grossa - Belém (PA)";"25 a 29 anos";"12,29";"6,84";"5,45"
"Ponta Grossa - Belém (PA)";"30 a 34 anos";"12,32";"6,74";"5,59"
"Ponta Grossa - Belém (PA)";"35 a 39 anos";"11,53";"6,50";"5,03"
"Ponta Grossa - Belém (PA)";"40 a 44 anos";"10,86";"6,08";"4,78"
"Ponta Grossa - Belém (PA)";"45 a 49 anos";"9,64";"5,51";"4,12"
"Ponta Grossa - Belém (PA)";"50 a 54 anos";"8,26";"4,11";"4,15"
"Ponta Grossa - Belém (PA)";"55 a 59 anos";"6,38";"3,53";"2,85"
"Ponta Grossa - Belém (PA)";"60 a 69 anos";"8,32";"4,17";"4,15"
"Ponta Grossa - Belém (PA)";"70 anos ou mais";"7,41";"2,69";"4,72"
"Tenoné - Belém (PA)";"Total";"100,00";"55,56";"44,44"
"Tenoné - Belém (PA)";"10 a 14 anos";"1,43";"0,72";"0,71"
"Tenoné - Belém (PA)";"15 a 19 anos";"3,92";"2,36";"1,55"
"Tenoné - Belém (PA)";"15 a 17 anos";"1,83";"1,04";"0,80"
"Tenoné - Belém (PA)";"18 ou 19 anos";"2,08";"1,33";"0,76"
"Tenoné - Belém (PA)";"20 a 24 anos";"11,06";"6,80";"4,27"
"Tenoné - Belém (PA)";"25 a 29 anos";"13,43";"7,52";"5,90"
"Tenoné - Belém (PA)";"30 a 34 anos";"15,77";"8,49";"7,28"
"Tenoné - Belém (PA)";"35 a 39 anos";"14,50";"8,22";"6,28"
"Tenoné - Belém (PA)";"40 a 44 anos";"12,56";"6,68";"5,88"
"Tenoné - Belém (PA)";"45 a 49 anos";"8,99";"4,89";"4,11"
"Tenoné - Belém (PA)";"50 a 54 anos";"6,44";"3,67";"2,77"
"Tenoné - Belém (PA)";"55 a 59 anos";"4,18";"2,46";"1,72"
"Tenoné - Belém (PA)";"60 a 69 anos";"4,65";"2,39";"2,26"
"Tenoné - Belém (PA)";"70 anos ou mais";"3,06";"1,35";"1,71"
"São João do Outeiro - Belém (PA)";"Total";"100,00";"57,00";"43,00"
"São João do Outeiro - Belém (PA)";"10 a 14 anos";"1,92";"0,97";"0,95"
"São João do Outeiro - Belém (PA)";"15 a 19 anos";"3,85";"2,28";"1,58"
"São João do Outeiro - Belém (PA)";"15 a 17 anos";"1,79";"1,02";"0,77"
"São João do Outeiro - Belém (PA)";"18 ou 19 anos";"2,06";"1,25";"0,81"
"São João do Outeiro - Belém (PA)";"20 a 24 anos";"9,15";"5,89";"3,26"
"São João do Outeiro - Belém (PA)";"25 a 29 anos";"12,04";"6,74";"5,30"
"São João do Outeiro - Belém (PA)";"30 a 34 anos";"13,08";"6,88";"6,20"
"São João do Outeiro - Belém (PA)";"35 a 39 anos";"12,58";"6,72";"5,86"
"São João do Outeiro - Belém (PA)";"40 a 44 anos";"10,32";"6,02";"4,30"
"São João do Outeiro - Belém (PA)";"45 a 49 anos";"8,80";"5,30";"3,49"
"São João do Outeiro - Belém (PA)";"50 a 54 anos";"7,63";"4,71";"2,92"
"São João do Outeiro - Belém (PA)";"55 a 59 anos";"6,06";"3,46";"2,60"
"São João do Outeiro - Belém (PA)";"60 a 69 anos";"8,83";"4,96";"3,87"
"São João do Outeiro - Belém (PA)";"70 anos ou mais";"5,75";"3,08";"2,67"
"Itaiteua - Belém (PA)";"Total";"100,00";"55,32";"44,68"
"Itaiteua - Belém (PA)";"10 a 14 anos";"5,37";"2,99";"2,39"
"Itaiteua - Belém (PA)";"15 a 19 anos";"5,67";"3,58";"2,09"
"Itaiteua - Belém (PA)";"15 a 17 anos";"2,69";"1,39";"1,29"
"Itaiteua - Belém (PA)";"18 ou 19 anos";"2,99";"2,19";"0,80"
"Itaiteua - Belém (PA)";"20 a 24 anos";"11,54";"6,37";"5,17"
"Itaiteua - Belém (PA)";"25 a 29 anos";"13,33";"6,77";"6,57"
"Itaiteua - Belém (PA)";"30 a 34 anos";"10,95";"6,47";"4,48"
"Itaiteua - Belém (PA)";"35 a 39 anos";"11,24";"6,37";"4,88"
"Itaiteua - Belém (PA)";"40 a 44 anos";"9,35";"5,17";"4,18"
"Itaiteua - Belém (PA)";"45 a 49 anos";"8,56";"4,98";"3,58"
"Itaiteua - Belém (PA)";"50 a 54 anos";"7,16";"3,98";"3,18"
"Itaiteua - Belém (PA)";"55 a 59 anos";"3,68";"1,99";"1,69"
"Itaiteua - Belém (PA)";"60 a 69 anos";"7,36";"3,48";"3,88"
"Itaiteua - Belém (PA)";"70 anos ou mais";"5,77";"3,18";"2,59"
"Brasília - Belém (PA)";"Total";"100,00";"60,18";"39,82"
"Brasília - Belém (PA)";"10 a 14 anos";"0,93";"0,62";"0,31"
"Brasília - Belém (PA)";"15 a 19 anos";"4,06";"2,56";"1,50"
"Brasília - Belém (PA)";"15 a 17 anos";"1,55";"1,02";"0,53"
"Brasília - Belém (PA)";"18 ou 19 anos";"2,52";"1,55";"0,97"
"Brasília - Belém (PA)";"20 a 24 anos";"10,11";"6,71";"3,40"
"Brasília - Belém (PA)";"25 a 29 anos";"14,08";"8,96";"5,12"
"Brasília - Belém (PA)";"30 a 34 anos";"13,47";"7,99";"5,47"
"Brasília - Belém (PA)";"35 a 39 anos";"10,77";"6,67";"4,11"
"Brasília - Belém (PA)";"40 a 44 anos";"12,14";"7,68";"4,46"
"Brasília - Belém (PA)";"45 a 49 anos";"8,48";"5,03";"3,44"
"Brasília - Belém (PA)";"50 a 54 anos";"6,75";"4,33";"2,43"
"Brasília - Belém (PA)";"55 a 59 anos";"5,43";"3,13";"2,30"
"Brasília - Belém (PA)";"60 a 69 anos";"7,51";"3,40";"4,11"
"Brasília - Belém (PA)";"70 anos ou mais";"6,27";"3,09";"3,18"
"Água Boa - Belém (PA)";"Total";"100,00";"54,90";"45,10"
"Água Boa - Belém (PA)";"10 a 14 anos";"1,66";"0,74";"0,92"
"Água Boa - Belém (PA)";"15 a 19 anos";"4,06";"2,17";"1,89"
"Água Boa - Belém (PA)";"15 a 17 anos";"1,96";"0,97";"0,99"
"Água Boa - Belém (PA)";"18 ou 19 anos";"2,09";"1,20";"0,89"
"Água Boa - Belém (PA)";"20 a 24 anos";"10,41";"6,48";"3,93"
"Água Boa - Belém (PA)";"25 a 29 anos";"12,04";"6,71";"5,33"
"Água Boa - Belém (PA)";"30 a 34 anos";"12,50";"6,66";"5,84"
"Água Boa - Belém (PA)";"35 a 39 anos";"12,30";"6,05";"6,25"
"Água Boa - Belém (PA)";"40 a 44 anos";"11,20";"6,02";"5,18"
"Água Boa - Belém (PA)";"45 a 49 anos";"8,93";"5,20";"3,72"
"Água Boa - Belém (PA)";"50 a 54 anos";"7,27";"4,26";"3,01"
"Água Boa - Belém (PA)";"55 a 59 anos";"5,64";"3,27";"2,37"
"Água Boa - Belém (PA)";"60 a 69 anos";"8,57";"4,62";"3,95"
"Água Boa - Belém (PA)";"70 anos ou mais";"5,43";"2,73";"2,70"
"Aeroporto - Belém (PA)";"Total";"100,00";"52,89";"47,11"
"Aeroporto - Belém (PA)";"10 a 14 anos";"1,05";"0,88";"0,18"
"Aeroporto - Belém (PA)";"15 a 19 anos";"3,50";"1,75";"1,75"
"Aeroporto - Belém (PA)";"15 a 17 anos";"2,28";"1,05";"1,23"
"Aeroporto - Belém (PA)";"18 ou 19 anos";"1,23";"0,70";"0,53"
"Aeroporto - Belém (PA)";"20 a 24 anos";"7,88";"5,25";"2,63"
"Aeroporto - Belém (PA)";"25 a 29 anos";"9,81";"5,08";"4,73"
"Aeroporto - Belém (PA)";"30 a 34 anos";"13,66";"7,01";"6,65"
"Aeroporto - Belém (PA)";"35 a 39 anos";"11,03";"6,30";"4,73"
"Aeroporto - Belém (PA)";"40 a 44 anos";"10,86";"5,78";"5,08"
"Aeroporto - Belém (PA)";"45 a 49 anos";"9,11";"5,08";"4,03"
"Aeroporto - Belém (PA)";"50 a 54 anos";"7,53";"3,33";"4,20"
"Aeroporto - Belém (PA)";"55 a 59 anos";"6,65";"3,33";"3,33"
"Aeroporto - Belém (PA)";"60 a 69 anos";"11,03";"5,43";"5,60"
"Aeroporto - Belém (PA)";"70 anos ou mais";"7,88";"3,68";"4,20"
"Arirambá - Belém (PA)";"Total";"100,00";"59,67";"40,33"
"Arirambá - Belém (PA)";"10 a 14 anos";"2,79";"1,31";"1,48"
"Arirambá - Belém (PA)";"15 a 19 anos";"4,43";"1,80";"2,62"
"Arirambá - Belém (PA)";"15 a 17 anos";"2,30";"1,64";"0,66"
"Arirambá - Belém (PA)";"18 ou 19 anos";"2,13";"0,16";"1,97"
"Arirambá - Belém (PA)";"20 a 24 anos";"6,07";"3,93";"2,13"
"Arirambá - Belém (PA)";"25 a 29 anos";"12,95";"8,20";"4,75"
"Arirambá - Belém (PA)";"30 a 34 anos";"10,33";"6,56";"3,77"
"Arirambá - Belém (PA)";"35 a 39 anos";"14,26";"7,54";"6,72"
"Arirambá - Belém (PA)";"40 a 44 anos";"10,82";"6,89";"3,93"
"Arirambá - Belém (PA)";"45 a 49 anos";"8,85";"5,25";"3,61"
"Arirambá - Belém (PA)";"50 a 54 anos";"8,69";"5,41";"3,28"
"Arirambá - Belém (PA)";"55 a 59 anos";"6,89";"4,10";"2,79"
"Arirambá - Belém (PA)";"60 a 69 anos";"9,51";"6,23";"3,28"
"Arirambá - Belém (PA)";"70 anos ou mais";"4,43";"2,46";"1,97"
"Carananduba - Belém (PA)";"Total";"100,00";"54,55";"45,45"
"Carananduba - Belém (PA)";"10 a 14 anos";"1,66";"1,00";"0,67"
"Carananduba - Belém (PA)";"15 a 19 anos";"5,36";"3,12";"2,25"
"Carananduba - Belém (PA)";"15 a 17 anos";"2,45";"1,21";"1,25"
"Carananduba - Belém (PA)";"18 ou 19 anos";"2,91";"1,91";"1,00"
"Carananduba - Belém (PA)";"20 a 24 anos";"10,27";"6,24";"4,03"
"Carananduba - Belém (PA)";"25 a 29 anos";"12,10";"6,69";"5,41"
"Carananduba - Belém (PA)";"30 a 34 anos";"13,18";"6,53";"6,65"
"Carananduba - Belém (PA)";"35 a 39 anos";"12,64";"6,82";"5,82"
"Carananduba - Belém (PA)";"40 a 44 anos";"9,60";"5,53";"4,07"
"Carananduba - Belém (PA)";"45 a 49 anos";"7,98";"4,16";"3,83"
"Carananduba - Belém (PA)";"50 a 54 anos";"6,07";"3,24";"2,83"
"Carananduba - Belém (PA)";"55 a 59 anos";"5,07";"2,87";"2,20"
"Carananduba - Belém (PA)";"60 a 69 anos";"8,61";"4,57";"4,03"
"Carananduba - Belém (PA)";"70 anos ou mais";"7,44";"3,78";"3,66"
"Caruara - Belém (PA)";"Total";"100,00";"57,58";"42,42"
"Caruara - Belém (PA)";"10 a 14 anos";"3,86";"2,75";"1,10"
"Caruara - Belém (PA)";"15 a 19 anos";"6,61";"4,41";"2,20"
"Caruara - Belém (PA)";"15 a 17 anos";"3,03";"1,65";"1,38"
"Caruara - Belém (PA)";"18 ou 19 anos";"3,58";"2,75";"0,83"
"Caruara - Belém (PA)";"20 a 24 anos";"8,82";"4,96";"3,86"
"Caruara - Belém (PA)";"25 a 29 anos";"18,46";"8,54";"9,92"
"Caruara - Belém (PA)";"30 a 34 anos";"7,71";"6,06";"1,65"
"Caruara - Belém (PA)";"35 a 39 anos";"13,77";"7,71";"6,06"
"Caruara - Belém (PA)";"40 a 44 anos";"7,44";"3,58";"3,86"
"Caruara - Belém (PA)";"45 a 49 anos";"10,47";"5,51";"4,96"
"Caruara - Belém (PA)";"50 a 54 anos";"5,23";"2,75";"2,48"
"Caruara - Belém (PA)";"55 a 59 anos";"5,51";"3,86";"1,65"
"Caruara - Belém (PA)";"60 a 69 anos";"8,26";"5,51";"2,75"
"Caruara - Belém (PA)";"70 anos ou mais";"3,86";"1,93";"1,93"
"Farol - Belém (PA)";"Total";"100,00";"55,02";"44,98"
"Farol - Belém (PA)";"10 a 14 anos";"1,44";"0,96";"0,48"
"Farol - Belém (PA)";"15 a 19 anos";"2,87";"1,67";"1,20"
"Farol - Belém (PA)";"15 a 17 anos";"1,44";"0,72";"0,72"
"Farol - Belém (PA)";"18 ou 19 anos";"1,44";"0,96";"0,48"
"Farol - Belém (PA)";"20 a 24 anos";"7,66";"4,31";"3,35"
"Farol - Belém (PA)";"25 a 29 anos";"11,72";"6,94";"4,78"
"Farol - Belém (PA)";"30 a 34 anos";"11,24";"5,50";"5,74"
"Farol - Belém (PA)";"35 a 39 anos";"12,68";"6,22";"6,46"
"Farol - Belém (PA)";"40 a 44 anos";"12,20";"7,42";"4,78"
"Farol - Belém (PA)";"45 a 49 anos";"8,61";"5,26";"3,35"
"Farol - Belém (PA)";"50 a 54 anos";"4,31";"1,91";"2,39"
"Farol - Belém (PA)";"55 a 59 anos";"5,26";"3,11";"2,15"
"Farol - Belém (PA)";"60 a 69 anos";"11,48";"5,02";"6,46"
"Farol - Belém (PA)";"70 anos ou mais";"10,53";"6,70";"3,83"
"Mangueiras - Belém (PA)";"Total";"100,00";"53,94";"46,06"
"Mangueiras - Belém (PA)";"10 a 14 anos";"1,97";"1,10";"0,87"
"Mangueiras - Belém (PA)";"15 a 19 anos";"5,12";"3,15";"1,97"
"Mangueiras - Belém (PA)";"15 a 17 anos";"2,60";"1,57";"1,02"
"Mangueiras - Belém (PA)";"18 ou 19 anos";"2,52";"1,57";"0,94"
"Mangueiras - Belém (PA)";"20 a 24 anos";"8,90";"4,96";"3,94"
"Mangueiras - Belém (PA)";"25 a 29 anos";"11,73";"6,54";"5,20"
"Mangueiras - Belém (PA)";"30 a 34 anos";"12,36";"6,93";"5,43"
"Mangueiras - Belém (PA)";"35 a 39 anos";"13,94";"6,69";"7,24"
"Mangueiras - Belém (PA)";"40 a 44 anos";"10,00";"5,43";"4,57"
"Mangueiras - Belém (PA)";"45 a 49 anos";"8,11";"4,25";"3,86"
"Mangueiras - Belém (PA)";"50 a 54 anos";"5,75";"3,31";"2,44"
"Mangueiras - Belém (PA)";"55 a 59 anos";"5,35";"3,07";"2,28"
"Mangueiras - Belém (PA)";"60 a 69 anos";"9,13";"5,28";"3,86"
"Mangueiras - Belém (PA)";"70 anos ou mais";"7,64";"3,23";"4,41"
"Maracajá - Belém (PA)";"Total";"100,00";"52,31";"47,69"
"Maracajá - Belém (PA)";"10 a 14 anos";"0,64";"0,19";"0,45"
"Maracajá - Belém (PA)";"15 a 19 anos";"2,88";"1,54";"1,35"
"Maracajá - Belém (PA)";"15 a 17 anos";"1,35";"0,83";"0,51"
"Maracajá - Belém (PA)";"18 ou 19 anos";"1,54";"0,71";"0,83"
"Maracajá - Belém (PA)";"20 a 24 anos";"8,40";"4,74";"3,65"
"Maracajá - Belém (PA)";"25 a 29 anos";"12,56";"7,31";"5,26"
"Maracajá - Belém (PA)";"30 a 34 anos";"11,28";"6,28";"5,00"
"Maracajá - Belém (PA)";"35 a 39 anos";"12,50";"6,09";"6,41"
"Maracajá - Belém (PA)";"40 a 44 anos";"12,05";"6,86";"5,19"
"Maracajá - Belém (PA)";"45 a 49 anos";"10,77";"5,77";"5,00"
"Maracajá - Belém (PA)";"50 a 54 anos";"6,15";"3,27";"2,88"
"Maracajá - Belém (PA)";"55 a 59 anos";"5,64";"2,56";"3,08"
"Maracajá - Belém (PA)";"60 a 69 anos";"9,17";"4,17";"5,00"
"Maracajá - Belém (PA)";"70 anos ou mais";"7,95";"3,53";"4,42"
"Natal do Murubira - Belém (PA)";"Total";"100,00";"51,05";"48,95"
"Natal do Murubira - Belém (PA)";"10 a 14 anos";"3,03";"1,40";"1,63"
"Natal do Murubira - Belém (PA)";"15 a 19 anos";"3,50";"1,86";"1,63"
"Natal do Murubira - Belém (PA)";"15 a 17 anos";"1,17";"0,23";"0,93"
"Natal do Murubira - Belém (PA)";"18 ou 19 anos";"2,33";"1,63";"0,70"
"Natal do Murubira - Belém (PA)";"20 a 24 anos";"10,26";"5,59";"4,66"
"Natal do Murubira - Belém (PA)";"25 a 29 anos";"11,89";"6,76";"5,13"
"Natal do Murubira - Belém (PA)";"30 a 34 anos";"8,62";"4,20";"4,43"
"Natal do Murubira - Belém (PA)";"35 a 39 anos";"13,52";"6,99";"6,53"
"Natal do Murubira - Belém (PA)";"40 a 44 anos";"10,72";"6,06";"4,66"
"Natal do Murubira - Belém (PA)";"45 a 49 anos";"7,23";"3,96";"3,26"
"Natal do Murubira - Belém (PA)";"50 a 54 anos";"5,36";"2,33";"3,03"
"Natal do Murubira - Belém (PA)";"55 a 59 anos";"5,13";"2,56";"2,56"
"Natal do Murubira - Belém (PA)";"60 a 69 anos";"11,42";"5,59";"5,83"
"Natal do Murubira - Belém (PA)";"70 anos ou mais";"9,32";"3,73";"5,59"
"Porto Arthur - Belém (PA)";"Total";"100,00";"62,99";"37,01"
"Porto Arthur - Belém (PA)";"10 a 14 anos";"0,79";"0,79";"-"
"Porto Arthur - Belém (PA)";"15 a 19 anos";"2,36";"2,36";"-"
"Porto Arthur - Belém (PA)";"15 a 17 anos";"0,79";"0,79";"-"
"Porto Arthur - Belém (PA)";"18 ou 19 anos";"1,57";"1,57";"-"
"Porto Arthur - Belém (PA)";"20 a 24 anos";"4,72";"3,15";"1,57"
"Porto Arthur - Belém (PA)";"25 a 29 anos";"14,96";"8,66";"6,30"
"Porto Arthur - Belém (PA)";"30 a 34 anos";"11,81";"8,66";"3,15"
"Porto Arthur - Belém (PA)";"35 a 39 anos";"7,09";"3,94";"3,15"
"Porto Arthur - Belém (PA)";"40 a 44 anos";"13,39";"9,45";"3,94"
"Porto Arthur - Belém (PA)";"45 a 49 anos";"7,87";"3,94";"3,94"
"Porto Arthur - Belém (PA)";"50 a 54 anos";"8,66";"5,51";"3,15"
"Porto Arthur - Belém (PA)";"55 a 59 anos";"7,87";"5,51";"2,36"
"Porto Arthur - Belém (PA)";"60 a 69 anos";"13,39";"7,09";"6,30"
"Porto Arthur - Belém (PA)";"70 anos ou mais";"7,09";"3,94";"3,15"
"São Francisco - Belém (PA)";"Total";"100,00";"55,61";"44,39"
"São Francisco - Belém (PA)";"10 a 14 anos";"0,72";"0,48";"0,24"
"São Francisco - Belém (PA)";"15 a 19 anos";"4,42";"2,27";"2,15"
"São Francisco - Belém (PA)";"15 a 17 anos";"1,55";"0,36";"1,19"
"São Francisco - Belém (PA)";"18 ou 19 anos";"2,86";"1,91";"0,95"
"São Francisco - Belém (PA)";"20 a 24 anos";"8,71";"5,61";"3,10"
"São Francisco - Belém (PA)";"25 a 29 anos";"12,77";"7,04";"5,73"
"São Francisco - Belém (PA)";"30 a 34 anos";"14,08";"6,68";"7,40"
"São Francisco - Belém (PA)";"35 a 39 anos";"12,17";"7,28";"4,89"
"São Francisco - Belém (PA)";"40 a 44 anos";"7,76";"5,49";"2,27"
"São Francisco - Belém (PA)";"45 a 49 anos";"8,11";"4,18";"3,94"
"São Francisco - Belém (PA)";"50 a 54 anos";"9,07";"5,01";"4,06"
"São Francisco - Belém (PA)";"55 a 59 anos";"6,32";"3,70";"2,63"
"São Francisco - Belém (PA)";"60 a 69 anos";"8,47";"4,42";"4,06"
"São Francisco - Belém (PA)";"70 anos ou mais";"7,40";"3,46";"3,94"
"Sucurijuquara - Belém (PA)";"Total";"100,00";"57,29";"42,71"
"Sucurijuquara - Belém (PA)";"10 a 14 anos";"0,52";"0,52";"-"
"Sucurijuquara - Belém (PA)";"15 a 19 anos";"5,21";"3,91";"1,30"
"Sucurijuquara - Belém (PA)";"15 a 17 anos";"1,04";"1,04";"-"
"Sucurijuquara - Belém (PA)";"18 ou 19 anos";"4,17";"2,86";"1,30"
"Sucurijuquara - Belém (PA)";"20 a 24 anos";"11,72";"8,07";"3,65"
"Sucurijuquara - Belém (PA)";"25 a 29 anos";"13,80";"8,07";"5,73"
"Sucurijuquara - Belém (PA)";"30 a 34 anos";"11,98";"6,51";"5,47"
"Sucurijuquara - Belém (PA)";"35 a 39 anos";"10,68";"6,51";"4,17"
"Sucurijuquara - Belém (PA)";"40 a 44 anos";"8,07";"4,69";"3,39"
"Sucurijuquara - Belém (PA)";"45 a 49 anos";"11,46";"6,51";"4,95"
"Sucurijuquara - Belém (PA)";"50 a 54 anos";"5,47";"3,39";"2,08"
"Sucurijuquara - Belém (PA)";"55 a 59 anos";"7,55";"3,13";"4,43"
"Sucurijuquara - Belém (PA)";"60 a 69 anos";"7,81";"3,13";"4,69"
"Sucurijuquara - Belém (PA)";"70 anos ou mais";"5,73";"2,86";"2,86"
"Vila - Belém (PA)";"Total";"100,00";"52,05";"47,95"
"Vila - Belém (PA)";"10 a 14 anos";"1,14";"0,66";"0,48"
"Vila - Belém (PA)";"15 a 19 anos";"2,41";"1,56";"0,84"
"Vila - Belém (PA)";"15 a 17 anos";"0,78";"0,42";"0,36"
"Vila - Belém (PA)";"18 ou 19 anos";"1,62";"1,14";"0,48"
"Vila - Belém (PA)";"20 a 24 anos";"7,76";"4,21";"3,55"
"Vila - Belém (PA)";"25 a 29 anos";"9,33";"5,17";"4,15"
"Vila - Belém (PA)";"30 a 34 anos";"10,83";"5,90";"4,93"
"Vila - Belém (PA)";"35 a 39 anos";"10,05";"5,29";"4,75"
"Vila - Belém (PA)";"40 a 44 anos";"10,17";"5,29";"4,87"
"Vila - Belém (PA)";"45 a 49 anos";"11,25";"6,26";"4,99"
"Vila - Belém (PA)";"50 a 54 anos";"7,52";"4,15";"3,37"
"Vila - Belém (PA)";"55 a 59 anos";"7,88";"3,61";"4,27"
"Vila - Belém (PA)";"60 a 69 anos";"10,71";"5,42";"5,29"
"Vila - Belém (PA)";"70 anos ou mais";"10,95";"4,51";"6,44"
"Praia Grande - Belém (PA)";"Total";"100,00";"55,70";"44,30"
"Praia Grande - Belém (PA)";"10 a 14 anos";"0,80";"-";"0,80"
"Praia Grande - Belém (PA)";"15 a 19 anos";"3,98";"3,45";"0,53"
"Praia Grande - Belém (PA)";"15 a 17 anos";"1,86";"1,59";"0,27"
"Praia Grande - Belém (PA)";"18 ou 19 anos";"2,12";"1,86";"0,27"
"Praia Grande - Belém (PA)";"20 a 24 anos";"8,75";"5,57";"3,18"
"Praia Grande - Belém (PA)";"25 a 29 anos";"12,20";"6,90";"5,31"
"Praia Grande - Belém (PA)";"30 a 34 anos";"9,28";"4,51";"4,77"
"Praia Grande - Belém (PA)";"35 a 39 anos";"13,00";"7,43";"5,57"
"Praia Grande - Belém (PA)";"40 a 44 anos";"13,26";"7,16";"6,10"
