Bairro,Grupo de idade,Total,Total.1,Total.2
Vila,Total,"510,00","590,00","510,00"
Vila,10 a 14 anos,"100,00","90,00","430,00"
Vila,15 a 19 anos,"400,00","505,00","106,50"
Vila,15 a 17 anos,"101,00","400,00","100,50"
Vila,18 ou 19 anos,"500,00","510,00","185,00"
Vila,20 a 24 anos,"510,00","510,00","300,00"
Vila,25 a 29 anos,"510,00","600,00","510,00"
Vila,30 a 34 anos,"600,00","600,00","510,00"
Vila,35 a 39 anos,"510,00","600,00","510,00"
Vila,40 a 44 anos,"510,00","512,50","510,00"
Vila,45 a 49 anos,"700,00","600,00","750,00"
Vila,50 a 54 anos,"750,00","800,00","510,00"
Vila,55 a 59 anos,"556,00","725,00","510,00"
Vila,60 a 69 anos,"605,00","905,00","510,00"
Vila,70 anos ou mais,"510,00","510,00","510,00"
Praia Grande,Total,"510,00","600,00","510,00"
Praia Grande,10 a 14 anos,"300,00",-,"300,00"
Praia Grande,15 a 19 anos,"200,00","200,00","175,00"
Praia Grande,15 a 17 anos,"160,00","180,00","150,00"
Praia Grande,18 ou 19 anos,"228,00","256,00","200,00"
Praia Grande,20 a 24 anos,"510,00","510,00","382,50"
Praia Grande,25 a 29 anos,"510,00","600,00","510,00"
Praia Grande,30 a 34 anos,"510,00","510,00","505,00"
Praia Grande,35 a 39 anos,"600,00","890,00","510,00"
Praia Grande,40 a 44 anos,"700,00","800,00","510,00"
Praia Grande,45 a 49 anos,"875,00","1200,00","510,00"
Praia Grande,50 a 54 anos,"510,00","600,00","510,00"
Praia Grande,55 a 59 anos,"510,00","510,00","510,00"
Praia Grande,60 a 69 anos,"510,00","700,00","510,00"
Praia Grande,70 anos ou mais,"510,00","750,00","510,00"
Chapéu Virado,Total,"510,00","575,00","510,00"
Chapéu Virado,10 a 14 anos,"150,00",-,"150,00"
Chapéu Virado,15 a 19 anos,"400,00","450,00","250,00"
Chapéu Virado,15 a 17 anos,"350,00","310,00","350,00"
Chapéu Virado,18 ou 19 anos,"400,00","455,00","161,00"
Chapéu Virado,20 a 24 anos,"510,00","510,00","300,00"
Chapéu Virado,25 a 29 anos,"510,00","510,00","510,00"
Chapéu Virado,30 a 34 anos,"510,00","580,00","510,00"
Chapéu Virado,35 a 39 anos,"510,00","510,00","510,00"
Chapéu Virado,40 a 44 anos,"600,00","800,00","510,00"
Chapéu Virado,45 a 49 anos,"600,00","730,00","510,00"
Chapéu Virado,50 a 54 anos,"510,00","510,00","510,00"
Chapéu Virado,55 a 59 anos,"510,00","805,00","510,00"
Chapéu Virado,60 a 69 anos,"1020,00","1200,00","510,00"
Chapéu Virado,70 anos ou mais,"510,00","1200,00","510,00"
Murubira,Total,"510,00","510,00","480,00"
Murubira,10 a 14 anos,"90,00","75,00","90,00"
Murubira,15 a 19 anos,"120,00","150,00","110,00"
Murubira,15 a 17 anos,"85,00","90,00","65,00"
Murubira,18 ou 19 anos,"400,00","480,00","325,00"
Murubira,20 a 24 anos,"510,00","510,00","325,00"
Murubira,25 a 29 anos,"510,00","510,00","469,00"
Murubira,30 a 34 anos,"510,00","590,00","300,00"
Murubira,35 a 39 anos,"510,00","625,00","505,00"
Murubira,40 a 44 anos,"510,00","560,00","510,00"
Murubira,45 a 49 anos,"510,00","510,00","455,00"
Murubira,50 a 54 anos,"510,00","625,00","510,00"
Murubira,55 a 59 anos,"510,00","680,00","312,00"
Murubira,60 a 69 anos,"660,00","700,00","510,00"
Murubira,70 anos ou mais,"510,00","510,00","510,00"
Bonfim,Total,"480,00","480,00","500,00"
Bonfim,10 a 14 anos,"165,00","200,00","130,00"
Bonfim,15 a 19 anos,"330,00","405,00","300,00"
Bonfim,15 a 17 anos,"270,00","160,00","300,00"
Bonfim,18 ou 19 anos,"505,00","450,00","560,00"
Bonfim,20 a 24 anos,"400,00","400,00","465,00"
Bonfim,25 a 29 anos,"480,00","350,00","505,00"
Bonfim,30 a 34 anos,"375,00","425,00","220,00"
Bonfim,35 a 39 anos,"600,00","600,00","600,00"
Bonfim,40 a 44 anos,"400,00","400,00","350,00"
Bonfim,45 a 49 anos,"600,00","600,00","508,00"
Bonfim,50 a 54 anos,"300,00","250,00","550,00"
Bonfim,55 a 59 anos,"550,00","650,00","450,00"
Bonfim,60 a 69 anos,"600,00","700,00","84,00"
Bonfim,70 anos ou mais,"500,00","500,00",-
Marahú,Total,"740,50","800,00","600,00"
Marahú,10 a 14 anos,-,-,-
Marahú,15 a 19 anos,-,-,-
Marahú,15 a 17 anos,-,-,-
Marahú,18 ou 19 anos,-,-,-
Marahú,20 a 24 anos,"751,00","751,00",-
Marahú,25 a 29 anos,"2150,00","3600,00","700,00"
Marahú,30 a 34 anos,"750,00","800,00","510,00"
Marahú,35 a 39 anos,"850,00","900,00","510,00"
Marahú,40 a 44 anos,"700,00","700,00","750,00"
Marahú,45 a 49 anos,"750,00","845,00","605,00"
Marahú,50 a 54 anos,"652,00","652,00","1005,00"
Marahú,55 a 59 anos,"975,00","1237,50","450,00"
Marahú,60 a 69 anos,-,-,-
Marahú,70 anos ou mais,-,-,-
Paraíso,Total,"500,00","515,00","500,00"
Paraíso,10 a 14 anos,"76,00","112,50","61,00"
Paraíso,15 a 19 anos,"425,00","575,00","275,00"
Paraíso,15 a 17 anos,-,-,-
Paraíso,18 ou 19 anos,"425,00","575,00","275,00"
Paraíso,20 a 24 anos,"425,00","500,00","225,00"
Paraíso,25 a 29 anos,"580,00","600,00","550,00"
Paraíso,30 a 34 anos,"500,00","500,00","450,00"
Paraíso,35 a 39 anos,"500,00","700,00","295,00"
Paraíso,40 a 44 anos,"560,00","800,00","500,00"
Paraíso,45 a 49 anos,"500,00","950,00","300,00"
Paraíso,50 a 54 anos,"600,00","650,00","600,00"
Paraíso,55 a 59 anos,"400,00","500,00","300,00"
Paraíso,60 a 69 anos,"800,00","1200,00","650,00"
Paraíso,70 anos ou mais,"500,00","500,00","500,00"
Baía do Sol,Total,"510,00","510,00","510,00"
Baía do Sol,10 a 14 anos,"112,00","156,00","100,00"
Baía do Sol,15 a 19 anos,"120,00","200,00","90,00"
Baía do Sol,15 a 17 anos,"120,00","120,00","90,00"
Baía do Sol,18 ou 19 anos,"200,00","200,00","245,00"
Baía do Sol,20 a 24 anos,"510,00","510,00","400,00"
Baía do Sol,25 a 29 anos,"400,00","510,00","300,00"
Baía do Sol,30 a 34 anos,"510,00","510,00","340,00"
Baía do Sol,35 a 39 anos,"510,00","510,00","510,00"
Baía do Sol,40 a 44 anos,"510,00","510,00","400,00"
Baía do Sol,45 a 49 anos,"510,00","510,00","500,00"
Baía do Sol,50 a 54 anos,"510,00","510,00","510,00"
Baía do Sol,55 a 59 anos,"510,00","510,00","510,00"
Baía do Sol,60 a 69 anos,"510,00","510,00","510,00"
Baía do Sol,70 anos ou mais,"510,00","510,00","510,00"
